snapshot_date,product_id,warehouse,opening_stock,received,dispatched,closing_stock,stock_value
2023-04-15,P1209,WH_Kolkata,4842,496,509,2062,402879
2023-04-15,P1139,WH_Kolkata,2687,462,1963,1485,116028
2023-04-15,P1164,WH_Mumbai,1605,1999,281,3095,397537
2023-04-15,P1265,WH_Mumbai,3749,437,1061,3068,274362
2023-04-15,P1017,WH_Kolkata,9258,1980,2317,1008,258843
2023-04-15,P1184,WH_Kolkata,627,928,236,2947,227101
2023-04-15,P1016,WH_Kolkata,1077,1887,2231,1513,489844
2023-04-15,P1085,WH_Delhi,2452,1411,925,1682,419938
2023-04-15,P1183,WH_Mumbai,7560,858,799,2571,440008
2023-04-15,P1112,WH_Delhi,6766,113,968,4992,209473
2023-04-15,P1167,WH_Mumbai,3526,654,506,4591,314565
2023-04-15,P1040,WH_Bangalore,3095,347,603,2237,435640
2023-04-15,P1267,WH_Delhi,9896,836,721,1627,73526
2023-04-15,P1219,WH_Bangalore,8527,1353,383,4428,85107
2023-04-15,P1218,WH_Bangalore,8247,181,2981,263,417591
2023-04-15,P1122,WH_Bangalore,1789,391,787,1756,200501
2023-04-15,P1213,WH_Kolkata,4775,1150,1841,1094,301315
2023-04-15,P1153,WH_Delhi,2264,639,2300,5268,304047
2023-04-15,P1087,WH_Delhi,9529,263,1958,6026,266117
2023-04-15,P1259,WH_Mumbai,3739,1476,2037,2673,91192
2023-04-15,P1069,WH_Bangalore,6955,658,1772,5549,119201
2023-04-15,P1065,WH_Delhi,3378,345,2359,222,422152
2023-04-15,P1075,WH_Mumbai,9627,672,1349,2094,423624
2023-04-15,P1179,WH_Delhi,5688,1159,2361,2983,444474
2023-04-15,P1043,WH_Bangalore,2904,1926,1229,2855,118286
2023-04-15,P1077,WH_Mumbai,2509,1076,1243,2231,321590
2023-04-15,P1132,WH_Delhi,3876,1190,177,7757,199822
2023-04-15,P1140,WH_Kolkata,6229,1427,1720,6479,198431
2023-04-15,P1198,WH_Mumbai,9357,219,824,7813,140926
2023-04-16,P1005,WH_Kolkata,7488,160,484,4261,405302
2023-04-16,P1129,WH_Kolkata,4466,737,2135,5911,121740
2023-04-16,P1225,WH_Mumbai,8654,153,565,4127,385250
2023-04-16,P1206,WH_Kolkata,9605,269,755,6529,453441
2023-04-16,P1252,WH_Kolkata,9851,232,1506,6796,126212
2023-04-16,P1128,WH_Mumbai,2921,1717,2242,1656,328038
2023-04-16,P1158,WH_Mumbai,4405,210,2964,7210,282815
2023-04-16,P1084,WH_Mumbai,8057,466,1544,3895,145825
2023-04-16,P1245,WH_Mumbai,3251,1612,797,1163,112223
2023-04-16,P1059,WH_Bangalore,7644,345,665,770,96065
2023-04-16,P1260,WH_Bangalore,2411,891,1457,6868,178400
2023-04-16,P1265,WH_Mumbai,6810,1015,1169,3180,228143
2023-04-16,P1141,WH_Delhi,8367,1419,2960,4679,313217
2023-04-16,P1015,WH_Kolkata,2656,1931,1218,2663,354562
2023-04-16,P1008,WH_Delhi,7104,1897,440,2078,209412
2023-04-16,P1032,WH_Kolkata,6542,1926,1267,7353,121169
2023-04-16,P1072,WH_Delhi,9644,881,2204,2031,295947
2023-04-16,P1006,WH_Bangalore,6010,1721,1640,4991,459479
2023-04-16,P1201,WH_Kolkata,4912,768,903,6814,222701
2023-04-16,P1036,WH_Delhi,9290,1112,1194,3834,230309
2023-04-16,P1047,WH_Kolkata,5091,985,2391,481,432771
2023-04-16,P1110,WH_Delhi,576,1202,1164,6767,422601
2023-04-16,P1082,WH_Delhi,2451,239,1286,6924,135418
2023-04-16,P1076,WH_Delhi,9753,1414,1003,5619,179332
2023-04-16,P1075,WH_Kolkata,7399,384,684,682,130837
2023-04-16,P1160,WH_Bangalore,8144,1175,2702,7807,470915
2023-04-16,P1212,WH_Bangalore,9934,1874,1062,5247,268212
2023-04-16,P1208,WH_Kolkata,2051,222,1918,4265,325159
2023-04-16,P1232,WH_Bangalore,8036,1774,1838,5409,227370
2023-04-16,P1080,WH_Bangalore,3317,852,375,1964,102775
2023-04-16,P1138,WH_Bangalore,6547,1705,1595,367,158557
2023-04-16,P1078,WH_Mumbai,2757,406,2134,5287,263789
2023-04-16,P1116,WH_Bangalore,4727,512,1032,3837,425211
2023-04-16,P1102,WH_Delhi,2999,1388,2283,4272,452523
2023-04-16,P1176,WH_Kolkata,9251,518,129,2700,207008
2023-04-16,P1240,WH_Bangalore,8623,1122,2906,6907,348777
2023-04-16,P1073,WH_Bangalore,2071,1295,1897,6099,112428
2023-04-16,P1033,WH_Delhi,7159,535,1914,6924,432147
2023-04-16,P1040,WH_Bangalore,3819,1124,2657,7986,155771
2023-04-16,P1120,WH_Delhi,3460,1344,1199,5263,128905
2023-04-16,P1060,WH_Bangalore,2762,1408,134,5921,139223
2023-04-16,P1140,WH_Bangalore,9601,468,1863,4288,80233
2023-04-16,P1181,WH_Bangalore,8244,780,163,4475,289110
2023-04-16,P1053,WH_Delhi,1161,332,1300,3989,407333
2023-04-16,P1251,WH_Bangalore,8787,66,1022,7364,118039
2023-04-16,P1065,WH_Mumbai,4286,51,1555,3137,350590
2023-04-16,P1041,WH_Bangalore,1009,1570,1711,3158,60101
2023-04-16,P1237,WH_Bangalore,9780,451,1768,1534,178784
2023-04-16,P1130,WH_Kolkata,2761,1769,1604,4421,482918
2023-04-16,P1270,WH_Delhi,7445,1027,528,721,113776
2023-04-17,P1181,WH_Bangalore,9395,1280,2026,5710,132630
2023-04-17,P1116,WH_Bangalore,1211,1934,1675,5513,422560
2023-04-17,P1236,WH_Bangalore,2105,884,2269,848,292702
2023-04-17,P1144,WH_Mumbai,3785,1705,489,2513,377632
2023-04-17,P1188,WH_Bangalore,5371,380,1003,7652,211078
2023-04-17,P1208,WH_Kolkata,4025,858,2836,3958,439850
2023-04-17,P1190,WH_Bangalore,2154,1635,2967,7148,244780
2023-04-17,P1247,WH_Kolkata,8137,594,2812,4443,109435
2023-04-17,P1123,WH_Kolkata,9335,1280,1738,6685,222437
2023-04-17,P1151,WH_Bangalore,2545,1033,559,5904,424645
2023-04-17,P1041,WH_Delhi,5457,1430,2380,7967,316521
2023-04-17,P1113,WH_Bangalore,8184,1998,1890,2375,126674
2023-04-17,P1026,WH_Mumbai,9762,664,1845,1554,441882
2023-04-17,P1042,WH_Mumbai,757,1218,2235,7127,481088
2023-04-17,P1051,WH_Bangalore,2962,547,2829,3268,85467
2023-04-17,P1091,WH_Delhi,521,734,641,5976,121014
2023-04-17,P1142,WH_Bangalore,3065,912,1610,6882,336713
2023-04-17,P1016,WH_Delhi,9806,1807,2662,5245,298056
2023-04-17,P1256,WH_Mumbai,2173,1847,1280,1566,414515
2023-04-17,P1098,WH_Bangalore,2100,1921,1410,2088,123374
2023-04-17,P1103,WH_Mumbai,3134,1597,2866,3322,263879
2023-04-17,P1197,WH_Delhi,3919,1964,2013,6955,65893
2023-04-17,P1150,WH_Kolkata,2669,1874,1622,5469,376214
2023-04-17,P1012,WH_Delhi,9560,487,747,2955,298138
2023-04-17,P1052,WH_Mumbai,9188,417,1481,3762,391355
2023-04-17,P1105,WH_Kolkata,7279,268,2446,1877,490122
2023-04-17,P1018,WH_Kolkata,6618,805,1960,746,485837
2023-04-17,P1218,WH_Delhi,7037,1748,2278,3820,382377
2023-04-17,P1035,WH_Mumbai,7583,1393,2965,5793,69397
2023-04-17,P1021,WH_Bangalore,722,644,1024,4329,492113
2023-04-17,P1027,WH_Mumbai,4259,1382,804,1595,384723
2023-04-17,P1045,WH_Bangalore,2542,1725,2092,699,367794
2023-04-17,P1266,WH_Bangalore,5845,358,151,5146,274213
2023-04-17,P1122,WH_Bangalore,9969,1021,807,2504,322722
2023-04-17,P1061,WH_Delhi,4088,1933,850,3080,421183
2023-04-17,P1161,WH_Mumbai,3242,1524,2186,4935,54436
2023-04-17,P1153,WH_Delhi,7782,1675,1573,6024,341443
2023-04-17,P1198,WH_Delhi,4346,1268,2006,4344,156667
2023-04-17,P1135,WH_Delhi,4619,1797,1608,1054,224793
2023-04-17,P1048,WH_Kolkata,3053,1274,2035,634,113916
2023-04-17,P1182,WH_Kolkata,8587,743,2339,2585,475367
2023-04-17,P1187,WH_Delhi,6586,624,2699,5574,190817
2023-04-17,P1212,WH_Delhi,1689,1171,672,2268,83100
2023-04-17,P1062,WH_Kolkata,3027,826,2907,4625,242086
2023-04-17,P1164,WH_Delhi,5707,1017,2135,5518,180581
2023-04-17,P1117,WH_Mumbai,9079,847,2650,4749,392306
2023-04-17,P1003,WH_Bangalore,653,1075,480,6591,391762
2023-04-17,P1139,WH_Bangalore,6316,1093,1360,7770,449398
2023-04-17,P1258,WH_Delhi,4086,1767,1305,749,345553
2023-04-17,P1171,WH_Kolkata,6703,638,1552,5756,360607
2023-04-18,P1002,WH_Mumbai,7825,1886,353,2624,335539
2023-04-18,P1181,WH_Bangalore,3452,85,2855,5546,416214
2023-04-18,P1131,WH_Mumbai,6710,1247,421,3346,400151
2023-04-18,P1050,WH_Bangalore,7320,1105,774,2267,342843
2023-04-18,P1138,WH_Mumbai,553,182,1098,6403,138619
2023-04-18,P1188,WH_Kolkata,3813,1291,855,4663,148852
2023-04-18,P1010,WH_Kolkata,3099,614,1261,6824,96132
2023-04-18,P1186,WH_Kolkata,6512,1708,2181,5915,69473
2023-04-18,P1058,WH_Delhi,2993,1925,1648,6492,130343
2023-04-18,P1190,WH_Delhi,8774,1141,1876,4039,228206
2023-04-18,P1071,WH_Delhi,3880,1869,950,2921,103177
2023-04-18,P1069,WH_Delhi,5420,1594,1100,4269,278859
2023-04-18,P1236,WH_Mumbai,6896,1440,353,3757,420653
2023-04-18,P1016,WH_Delhi,2890,1114,121,327,440539
2023-04-18,P1005,WH_Delhi,2230,629,2843,3690,99193
2023-04-18,P1077,WH_Bangalore,1836,1285,1699,6855,222663
2023-04-18,P1208,WH_Bangalore,3042,1020,398,5201,250093
2023-04-18,P1059,WH_Delhi,9960,1860,1775,3830,299319
2023-04-18,P1135,WH_Mumbai,1122,1779,2089,4372,100722
2023-04-18,P1162,WH_Kolkata,8751,228,960,7730,439198
2023-04-18,P1045,WH_Mumbai,4439,1390,1541,4669,64792
2023-04-18,P1022,WH_Delhi,7922,1393,1992,728,226040
2023-04-18,P1243,WH_Delhi,1147,65,641,6003,357154
2023-04-18,P1070,WH_Bangalore,1431,1652,411,1252,497347
2023-04-18,P1122,WH_Bangalore,2374,1582,505,3388,93119
2023-04-18,P1206,WH_Mumbai,8991,1916,248,2509,322834
2023-04-18,P1230,WH_Bangalore,1003,1524,404,4221,399961
2023-04-18,P1117,WH_Kolkata,4968,573,1436,4829,392189
2023-04-18,P1216,WH_Mumbai,5245,1647,1286,5916,334319
2023-04-18,P1026,WH_Mumbai,3710,1170,2411,7071,269948
2023-04-18,P1056,WH_Delhi,8345,872,1445,199,321603
2023-04-18,P1161,WH_Bangalore,2185,1936,2189,7486,289416
2023-04-18,P1219,WH_Kolkata,8809,1099,2709,4588,448639
2023-04-18,P1039,WH_Kolkata,1509,718,1689,1392,498455
2023-04-18,P1134,WH_Mumbai,4341,1686,897,2915,407142
2023-04-18,P1146,WH_Kolkata,554,555,1966,1711,107759
2023-04-18,P1075,WH_Bangalore,5107,625,347,6663,215738
2023-04-18,P1180,WH_Mumbai,9905,1276,747,4136,388090
2023-04-18,P1156,WH_Bangalore,7569,1593,1423,4467,365135
2023-04-18,P1266,WH_Delhi,9450,1865,1381,913,271526
2023-04-18,P1044,WH_Bangalore,6469,294,761,695,204408
2023-04-18,P1014,WH_Mumbai,606,1433,1414,217,244299
2023-04-18,P1009,WH_Mumbai,1051,747,2253,1870,89293
2023-04-18,P1052,WH_Bangalore,9579,1285,1847,421,482010
2023-04-18,P1163,WH_Mumbai,1213,253,2977,2434,290589
2023-04-18,P1130,WH_Delhi,8120,1391,1699,4436,188856
2023-04-18,P1192,WH_Bangalore,4594,407,834,7697,424381
2023-04-18,P1088,WH_Kolkata,5317,699,1755,3042,94762
2023-04-18,P1099,WH_Kolkata,4881,282,2527,4608,149256
2023-04-18,P1183,WH_Delhi,7854,1841,2281,7708,386282
2023-04-19,P1094,WH_Delhi,2395,604,1220,5031,262647
2023-04-19,P1214,WH_Bangalore,9073,1478,298,7155,165425
2023-04-19,P1063,WH_Kolkata,9032,954,760,5945,348569
2023-04-19,P1215,WH_Mumbai,7943,715,1449,6270,243292
2023-04-19,P1166,WH_Mumbai,2671,800,2657,1907,444862
2023-04-19,P1061,WH_Delhi,6733,295,587,7510,411810
2023-04-19,P1204,WH_Delhi,921,1682,1753,4405,195942
2023-04-19,P1034,WH_Kolkata,5207,1166,1518,4077,205546
2023-04-19,P1068,WH_Delhi,1325,1985,2941,4653,361551
2023-04-19,P1255,WH_Kolkata,1689,335,277,4936,283911
2023-04-19,P1207,WH_Mumbai,9482,1935,1674,3261,373495
2023-04-19,P1079,WH_Bangalore,2826,231,1730,6976,452753
2023-04-19,P1216,WH_Bangalore,4451,1301,2194,3396,407012
2023-04-19,P1089,WH_Kolkata,1036,345,790,2082,492695
2023-04-19,P1038,WH_Mumbai,9460,908,268,7543,120012
2023-04-19,P1097,WH_Delhi,1397,1677,140,3617,322937
2023-04-19,P1247,WH_Mumbai,5100,1404,2957,6823,373653
2023-04-19,P1184,WH_Bangalore,1819,1315,123,4825,408193
2023-04-19,P1051,WH_Kolkata,4766,1495,1595,3776,448853
2023-04-19,P1144,WH_Mumbai,9029,255,2144,2809,330478
2023-04-19,P1122,WH_Kolkata,4756,1393,943,6734,302528
2023-04-19,P1237,WH_Bangalore,2872,1436,705,2199,119110
2023-04-19,P1028,WH_Kolkata,1372,139,1894,5786,433813
2023-04-19,P1075,WH_Bangalore,2236,1368,819,4289,291034
2023-04-19,P1257,WH_Kolkata,4651,519,510,5849,370776
2023-04-19,P1134,WH_Mumbai,4803,1001,2892,7518,417850
2023-04-19,P1263,WH_Bangalore,1153,447,2843,6874,207826
2023-04-19,P1096,WH_Mumbai,2035,291,405,2052,324507
2023-04-19,P1023,WH_Bangalore,6914,143,313,1942,378008
2023-04-19,P1066,WH_Delhi,7622,982,1926,3107,387513
2023-04-19,P1248,WH_Delhi,7014,224,2914,2844,382660
2023-04-19,P1109,WH_Delhi,7146,1679,1546,4380,413542
2023-04-19,P1018,WH_Delhi,7569,1632,1625,729,327115
2023-04-19,P1006,WH_Kolkata,3412,145,1935,5242,160455
2023-04-19,P1156,WH_Mumbai,1438,1658,2511,5716,468029
2023-04-19,P1260,WH_Delhi,9258,1122,2147,1112,404576
2023-04-19,P1077,WH_Bangalore,5466,515,1327,4682,448199
2023-04-19,P1104,WH_Delhi,8961,1954,670,4441,95898
2023-04-19,P1019,WH_Mumbai,6787,1382,2049,561,213767
2023-04-19,P1172,WH_Mumbai,3085,1408,2657,4457,413545
2023-04-19,P1101,WH_Delhi,1275,896,1279,4209,142159
2023-04-19,P1082,WH_Bangalore,996,965,2187,5064,243875
2023-04-19,P1189,WH_Mumbai,5045,1489,306,4955,302758
2023-04-19,P1225,WH_Bangalore,7782,1332,548,7308,178039
2023-04-19,P1162,WH_Kolkata,3789,521,582,1010,245120
2023-04-19,P1136,WH_Mumbai,7523,55,1666,3793,312436
2023-04-19,P1085,WH_Kolkata,3886,691,1692,6656,100897
2023-04-19,P1100,WH_Bangalore,960,484,1460,2764,157509
2023-04-19,P1125,WH_Bangalore,2620,88,1616,1075,269803
2023-04-19,P1044,WH_Kolkata,9410,1534,432,4897,102394
2023-04-20,P1175,WH_Bangalore,3402,1435,1562,975,227901
2023-04-20,P1121,WH_Delhi,6192,1541,2316,2968,87273
2023-04-20,P1210,WH_Mumbai,3936,1572,601,4600,96261
2023-04-20,P1273,WH_Mumbai,3815,1631,1784,7422,165775
2023-04-20,P1024,WH_Bangalore,6853,191,1484,1238,452793
2023-04-20,P1203,WH_Kolkata,8631,383,452,4106,185361
2023-04-20,P1227,WH_Delhi,660,1423,1039,6724,445471
2023-04-20,P1129,WH_Bangalore,9801,1763,476,6846,422240
2023-04-20,P1178,WH_Delhi,5842,108,2816,2146,215268
2023-04-20,P1244,WH_Delhi,2061,235,1678,4768,442762
2023-04-20,P1232,WH_Delhi,931,1181,916,6443,396205
2023-04-20,P1065,WH_Kolkata,7454,714,2401,7540,484415
2023-04-20,P1003,WH_Kolkata,5106,836,2171,378,218082
2023-04-20,P1157,WH_Mumbai,7693,1284,1719,6268,116577
2023-04-20,P1250,WH_Delhi,4873,37,1179,3667,108112
2023-04-20,P1047,WH_Bangalore,2641,1323,2241,4551,245005
2023-04-20,P1259,WH_Delhi,7958,715,1787,113,319460
2023-04-20,P1116,WH_Delhi,2582,163,1361,221,297078
2023-04-20,P1089,WH_Kolkata,3514,274,2658,4307,245171
2023-04-20,P1059,WH_Kolkata,7514,377,1205,3623,66121
2023-04-20,P1109,WH_Kolkata,1259,1021,2676,4295,89499
2023-04-20,P1247,WH_Delhi,8539,1252,905,6355,426341
2023-04-20,P1056,WH_Bangalore,9010,1784,2997,6974,182413
2023-04-20,P1181,WH_Kolkata,8784,1739,870,7052,211142
2023-04-20,P1185,WH_Kolkata,2417,524,1321,322,122971
2023-04-20,P1224,WH_Delhi,3514,137,960,6948,188146
2023-04-20,P1141,WH_Mumbai,8663,1158,2631,5504,389149
2023-04-20,P1081,WH_Delhi,4321,1253,1440,3032,236154
2023-04-20,P1086,WH_Delhi,6424,76,2635,7603,425327
2023-04-20,P1182,WH_Delhi,658,1368,1210,3785,424875
2023-04-20,P1043,WH_Delhi,9987,1481,458,6243,405955
2023-04-20,P1071,WH_Mumbai,1668,964,2878,4217,493440
2023-04-20,P1048,WH_Kolkata,697,1966,989,6802,447296
2023-04-20,P1138,WH_Mumbai,8657,1893,1833,1807,106768
2023-04-20,P1190,WH_Mumbai,9563,1817,1535,6815,331729
2023-04-20,P1272,WH_Delhi,6869,821,393,5769,362442
2023-04-20,P1099,WH_Mumbai,7068,1814,916,2081,64789
2023-04-20,P1155,WH_Delhi,4031,984,1340,345,486658
2023-04-20,P1087,WH_Delhi,9383,1723,2851,3350,228875
2023-04-20,P1200,WH_Kolkata,5701,755,2989,4460,371430
2023-04-20,P1236,WH_Kolkata,7511,696,1565,7864,60447
2023-04-20,P1078,WH_Kolkata,9777,653,2711,3460,391791
2023-04-20,P1245,WH_Kolkata,7471,574,1457,2575,267729
2023-04-20,P1133,WH_Delhi,5906,812,2528,149,157788
2023-04-20,P1020,WH_Bangalore,8089,847,665,4220,102479
2023-04-20,P1115,WH_Kolkata,8476,510,1434,2885,171746
2023-04-20,P1162,WH_Kolkata,9764,1061,576,3859,81112
2023-04-20,P1215,WH_Mumbai,6278,1740,2824,1635,75907
2023-04-20,P1248,WH_Bangalore,6080,1840,1889,5894,301998
2023-04-20,P1237,WH_Delhi,6467,1275,1350,7471,404174
2023-04-21,P1047,WH_Bangalore,6640,948,193,6670,75932
2023-04-21,P1149,WH_Bangalore,8265,1546,2230,7615,316936
2023-04-21,P1181,WH_Delhi,547,124,526,2292,328530
2023-04-21,P1180,WH_Delhi,718,511,564,2182,119829
2023-04-21,P1220,WH_Delhi,603,373,1038,6861,473946
2023-04-21,P1120,WH_Mumbai,7940,93,683,3883,205352
2023-04-21,P1123,WH_Delhi,5247,389,2586,3540,270076
2023-04-21,P1182,WH_Bangalore,791,1744,971,2045,218993
2023-04-21,P1039,WH_Bangalore,8572,1116,2646,5376,382840
2023-04-21,P1175,WH_Kolkata,6472,1986,2601,3597,325265
2023-04-21,P1224,WH_Mumbai,7752,1921,324,246,483759
2023-04-21,P1044,WH_Mumbai,945,29,567,7453,138056
2023-04-21,P1207,WH_Mumbai,2614,1092,1832,982,490856
2023-04-21,P1021,WH_Bangalore,5834,833,1519,2238,196457
2023-04-21,P1096,WH_Mumbai,3383,893,633,2600,419840
2023-04-21,P1229,WH_Bangalore,1414,1562,1839,4007,494501
2023-04-21,P1136,WH_Delhi,5706,1928,556,882,471218
2023-04-21,P1225,WH_Mumbai,7721,1313,226,7259,334676
2023-04-21,P1159,WH_Mumbai,5046,1422,1561,7914,295462
2023-04-21,P1030,WH_Delhi,7338,898,1198,421,488352
2023-04-21,P1238,WH_Mumbai,8106,1319,538,5247,367711
2023-04-21,P1075,WH_Bangalore,3454,871,2886,7107,472552
2023-04-21,P1254,WH_Mumbai,5671,1737,2747,373,398743
2023-04-21,P1108,WH_Kolkata,1805,1859,644,5297,441916
2023-04-21,P1119,WH_Kolkata,4487,1352,168,557,71307
2023-04-21,P1249,WH_Kolkata,8078,1016,2334,1527,399220
2023-04-21,P1153,WH_Delhi,9122,756,221,2017,307279
2023-04-21,P1252,WH_Kolkata,3525,619,2390,653,141452
2023-04-21,P1226,WH_Mumbai,3722,1436,2202,5949,322911
2023-04-21,P1107,WH_Bangalore,821,484,1414,4743,316294
2023-04-21,P1049,WH_Bangalore,8997,484,1163,4952,148372
2023-04-21,P1065,WH_Mumbai,5310,1127,2312,6474,459183
2023-04-21,P1103,WH_Bangalore,710,713,1851,4844,338781
2023-04-21,P1116,WH_Bangalore,5914,709,1195,2321,344698
2023-04-21,P1155,WH_Kolkata,9054,605,1525,1346,352186
2023-04-21,P1201,WH_Bangalore,4096,202,1868,5714,446916
2023-04-21,P1228,WH_Kolkata,6043,550,624,2173,466926
2023-04-21,P1095,WH_Bangalore,1627,36,1432,1830,101777
2023-04-21,P1085,WH_Delhi,3550,1974,2088,5449,171553
2023-04-21,P1016,WH_Kolkata,4550,1996,2941,7777,111476
2023-04-21,P1006,WH_Bangalore,6896,436,102,6918,338710
2023-04-21,P1043,WH_Bangalore,6041,69,422,5347,419525
2023-04-21,P1148,WH_Mumbai,5497,1283,1576,6051,246823
2023-04-21,P1079,WH_Bangalore,9251,1884,1250,1786,234557
2023-04-21,P1216,WH_Delhi,1160,572,1863,6893,395548
2023-04-21,P1260,WH_Mumbai,6748,1867,705,675,140928
2023-04-21,P1035,WH_Kolkata,3424,771,1198,1401,261028
2023-04-21,P1038,WH_Delhi,4671,218,1338,5283,271037
2023-04-21,P1066,WH_Delhi,8871,954,1167,5241,214490
2023-04-21,P1275,WH_Delhi,7093,1394,2274,7928,160681
2023-04-22,P1044,WH_Kolkata,5746,907,1818,7492,480827
2023-04-22,P1269,WH_Kolkata,5617,1480,766,2706,111937
2023-04-22,P1247,WH_Kolkata,6220,467,1558,382,253905
2023-04-22,P1091,WH_Mumbai,3589,761,2354,7922,267115
2023-04-22,P1045,WH_Delhi,9900,976,1926,970,415878
2023-04-22,P1081,WH_Delhi,5507,1172,1607,3873,83363
2023-04-22,P1063,WH_Kolkata,8834,1208,485,6300,323049
2023-04-22,P1161,WH_Kolkata,2702,633,769,3784,374731
2023-04-22,P1066,WH_Bangalore,7101,1740,1083,4593,442586
2023-04-22,P1029,WH_Kolkata,9318,848,1360,2339,50956
2023-04-22,P1122,WH_Delhi,6636,1674,1705,3335,332844
2023-04-22,P1250,WH_Delhi,7106,1441,2382,7501,123044
2023-04-22,P1098,WH_Bangalore,9013,576,1496,769,200174
2023-04-22,P1068,WH_Mumbai,3936,1584,797,4089,192201
2023-04-22,P1146,WH_Bangalore,9897,896,1946,5690,358579
2023-04-22,P1099,WH_Mumbai,4879,1827,1721,5985,436796
2023-04-22,P1227,WH_Mumbai,935,360,595,4333,334786
2023-04-22,P1048,WH_Kolkata,8488,976,588,4413,290141
2023-04-22,P1123,WH_Delhi,3334,283,2390,7251,417081
2023-04-22,P1084,WH_Mumbai,7826,112,1893,4592,265055
2023-04-22,P1061,WH_Mumbai,2330,715,2148,1228,361863
2023-04-22,P1079,WH_Bangalore,1496,695,2883,7979,445899
2023-04-22,P1240,WH_Bangalore,7326,1961,2946,7155,305118
2023-04-22,P1138,WH_Delhi,8198,119,165,5754,225755
2023-04-22,P1180,WH_Bangalore,8558,1201,851,6015,275677
2023-04-22,P1131,WH_Bangalore,6322,1347,1456,7907,179003
2023-04-22,P1184,WH_Bangalore,5339,212,2091,4637,301210
2023-04-22,P1147,WH_Kolkata,7966,256,624,7788,72576
2023-04-22,P1268,WH_Mumbai,3045,1575,861,3503,243528
2023-04-22,P1065,WH_Kolkata,7798,438,2617,7864,482426
2023-04-22,P1126,WH_Bangalore,4879,565,448,2581,180914
2023-04-22,P1006,WH_Kolkata,6817,678,1424,4218,355756
2023-04-22,P1119,WH_Delhi,4148,511,111,7059,254742
2023-04-22,P1218,WH_Bangalore,3922,1721,1394,3817,434006
2023-04-22,P1160,WH_Kolkata,3068,934,1065,1917,58926
2023-04-22,P1015,WH_Kolkata,5533,886,2711,5687,441871
2023-04-22,P1072,WH_Kolkata,8819,659,321,3552,212553
2023-04-22,P1136,WH_Delhi,758,362,380,545,157800
2023-04-22,P1159,WH_Delhi,9518,1894,2804,1575,278007
2023-04-22,P1085,WH_Kolkata,8496,334,1442,3762,240754
2023-04-22,P1001,WH_Mumbai,1986,117,1121,4258,327396
2023-04-22,P1236,WH_Mumbai,2892,1168,1361,7748,293993
2023-04-22,P1013,WH_Mumbai,9497,933,1506,4206,218831
2023-04-22,P1102,WH_Mumbai,7495,1342,2203,1178,157205
2023-04-22,P1200,WH_Mumbai,4410,723,309,3316,312918
2023-04-22,P1032,WH_Mumbai,1223,1916,735,1599,400553
2023-04-22,P1206,WH_Delhi,5766,466,2569,4487,425858
2023-04-22,P1058,WH_Mumbai,3551,1257,1636,4374,51560
2023-04-22,P1266,WH_Delhi,1956,1727,2700,1323,369910
2023-04-22,P1225,WH_Mumbai,1346,838,1060,3680,121062
2023-04-23,P1075,WH_Bangalore,3110,1926,1466,2780,106656
2023-04-23,P1035,WH_Kolkata,976,1798,1497,7274,251745
2023-04-23,P1070,WH_Bangalore,4194,523,1315,7715,242871
2023-04-23,P1040,WH_Delhi,680,1599,2346,7876,127438
2023-04-23,P1072,WH_Bangalore,2588,867,2189,2904,117255
2023-04-23,P1161,WH_Delhi,4831,210,883,3991,487907
2023-04-23,P1029,WH_Kolkata,6303,1431,2799,6039,404000
2023-04-23,P1207,WH_Bangalore,6489,770,2633,7479,423787
2023-04-23,P1058,WH_Delhi,3688,500,1558,3493,184895
2023-04-23,P1245,WH_Delhi,4160,1693,2602,5668,314740
2023-04-23,P1138,WH_Mumbai,8600,737,327,6605,243374
2023-04-23,P1156,WH_Kolkata,7639,664,1396,731,285007
2023-04-23,P1099,WH_Bangalore,4023,1634,2556,825,379671
2023-04-23,P1273,WH_Mumbai,3402,264,2086,5748,54010
2023-04-23,P1049,WH_Kolkata,7911,1290,1019,6667,257133
2023-04-23,P1123,WH_Mumbai,6548,196,741,6712,134475
2023-04-23,P1247,WH_Bangalore,1275,1910,1317,1785,484037
2023-04-23,P1208,WH_Kolkata,3479,524,1485,6440,207197
2023-04-23,P1091,WH_Kolkata,2381,976,620,2612,387694
2023-04-23,P1163,WH_Delhi,621,1441,1578,1980,173922
2023-04-23,P1179,WH_Kolkata,3285,1671,2924,338,299992
2023-04-23,P1121,WH_Kolkata,1957,792,2317,4979,128295
2023-04-23,P1132,WH_Mumbai,4961,668,2830,4176,329952
2023-04-23,P1218,WH_Bangalore,7346,1835,1175,922,408906
2023-04-23,P1086,WH_Kolkata,601,170,1313,5279,316063
2023-04-23,P1261,WH_Delhi,9480,1809,1150,4094,400848
2023-04-23,P1016,WH_Mumbai,4128,1122,581,4626,323367
2023-04-23,P1272,WH_Delhi,8024,1776,443,1171,467962
2023-04-23,P1069,WH_Mumbai,6171,447,2522,5544,143946
2023-04-23,P1131,WH_Mumbai,8499,1583,418,7604,239981
2023-04-23,P1015,WH_Bangalore,7590,1269,2371,4163,150878
2023-04-23,P1024,WH_Bangalore,8175,1366,2000,6309,90739
2023-04-23,P1133,WH_Mumbai,5172,19,744,6179,378913
2023-04-23,P1110,WH_Mumbai,8697,348,1762,4844,122533
